% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principle axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=101391, Wed Sep  2 02:26:48 2020
1 12 -0.0481423710432374 -0.010358836052172487 0.010604448356716938 0.035524863689051694 0.9314792991664397 0.969605537734099 0.9718874803871267 0.9842896602033954 0.9904525083087607 0.9962225147082168 0.9984357125376667 1.001008284965348 1.0024818277715166 1.004884731363019 1.0092635921970274 1.0099797957582353 1.0254013847427812 1.040817741923078 1.0574914569817833
2 24 -0.0481423710432374 -0.010358836052172487 0.010604448356716938 0.035524863689051694 0.9314792991664397 0.969605537734099 0.9718874803871267 0.9842896602033954 0.9904525083087607 0.9962225147082168 0.9984357125376667 1.001008284965348 1.0024818277715166 1.004884731363019 1.0092635921970274 1.0099797957582353 1.0254013847427812 1.040817741923078 1.0574914569817833
3 36 -0.0481423710432374 -0.010358836052172487 0.010604448356716938 0.035524863689051694 0.9314792991664397 0.969605537734099 0.9718874803871267 0.9842896602033954 0.9904525083087607 0.9962225147082168 0.9984357125376667 1.001008284965348 1.0024818277715166 1.004884731363019 1.0092635921970274 1.0099797957582353 1.0254013847427812 1.040817741923078 1.0574914569817833
4 48 -0.0481423710432374 -0.010358836052172487 0.010604448356716938 0.035524863689051694 0.9314792991664397 0.969605537734099 0.9718874803871267 0.9842896602033954 0.9904525083087607 0.9962225147082168 0.9984357125376667 1.001008284965348 1.0024818277715166 1.004884731363019 1.0092635921970274 1.0099797957582353 1.0254013847427812 1.040817741923078 1.0574914569817833
5 60 -0.0481423710432374 -0.010358836052172487 0.010604448356716938 0.035524863689051694 0.9314792991664397 0.969605537734099 0.9718874803871267 0.9842896602033954 0.9904525083087607 0.9962225147082168 0.9984357125376667 1.001008284965348 1.0024818277715166 1.004884731363019 1.0092635921970274 1.0099797957582353 1.0254013847427812 1.040817741923078 1.0574914569817833
6 72 -0.0481423710432374 -0.010358836052172487 0.010604448356716938 0.035524863689051694 0.9314792991664397 0.969605537734099 0.9718874803871267 0.9842896602033954 0.9904525083087607 0.9962225147082168 0.9984357125376667 1.001008284965348 1.0024818277715166 1.004884731363019 1.0092635921970274 1.0099797957582353 1.0254013847427812 1.040817741923078 1.0574914569817833
7 84 -0.0481423710432374 -0.010358836052172487 0.010604448356716938 0.035524863689051694 0.9314792991664397 0.969605537734099 0.9718874803871267 0.9842896602033954 0.9904525083087607 0.9962225147082168 0.9984357125376667 1.001008284965348 1.0024818277715166 1.004884731363019 1.0092635921970274 1.0099797957582353 1.0254013847427812 1.040817741923078 1.0574914569817833
8 96 -0.0481423710432374 -0.010358836052172487 0.010604448356716938 0.035524863689051694 0.9314792991664397 0.969605537734099 0.9718874803871267 0.9842896602033954 0.9904525083087607 0.9962225147082168 0.9984357125376667 1.001008284965348 1.0024818277715166 1.004884731363019 1.0092635921970274 1.0099797957582353 1.0254013847427812 1.040817741923078 1.0574914569817833
9 108 -0.0481423710432374 -0.010358836052172487 0.010604448356716938 0.035524863689051694 0.9314792991664397 0.969605537734099 0.9718874803871267 0.9842896602033954 0.9904525083087607 0.9962225147082168 0.9984357125376667 1.001008284965348 1.0024818277715166 1.004884731363019 1.0092635921970274 1.0099797957582353 1.0254013847427812 1.040817741923078 1.0574914569817833
10 120 -0.0481423710432374 -0.010358836052172487 0.010604448356716938 0.035524863689051694 0.9314792991664397 0.969605537734099 0.9718874803871267 0.9842896602033954 0.9904525083087607 0.9962225147082168 0.9984357125376667 1.001008284965348 1.0024818277715166 1.004884731363019 1.0092635921970274 1.0099797957582353 1.0254013847427812 1.040817741923078 1.0574914569817833
11 132 -0.0481423710432374 -0.010358836052172487 0.010604448356716938 0.035524863689051694 0.9314792991664397 0.969605537734099 0.9718874803871267 0.9842896602033954 0.9904525083087607 0.9962225147082168 0.9984357125376667 1.001008284965348 1.0024818277715166 1.004884731363019 1.0092635921970274 1.0099797957582353 1.0254013847427812 1.040817741923078 1.0574914569817833
12 144 -0.0481423710432374 -0.010358836052172487 0.010604448356716938 0.035524863689051694 0.9314792991664397 0.969605537734099 0.9718874803871267 0.9842896602033954 0.9904525083087607 0.9962225147082168 0.9984357125376667 1.001008284965348 1.0024818277715166 1.004884731363019 1.0092635921970274 1.0099797957582353 1.0254013847427812 1.040817741923078 1.0574914569817833
13 156 -0.0481423710432374 -0.010358836052172487 0.010604448356716938 0.035524863689051694 0.9314792991664397 0.969605537734099 0.9718874803871267 0.9842896602033954 0.9904525083087607 0.9962225147082168 0.9984357125376667 1.001008284965348 1.0024818277715166 1.004884731363019 1.0092635921970274 1.0099797957582353 1.0254013847427812 1.040817741923078 1.0574914569817833
14 168 -0.0481423710432374 -0.010358836052172487 0.010604448356716938 0.035524863689051694 0.9314792991664397 0.969605537734099 0.9718874803871267 0.9842896602033954 0.9904525083087607 0.9962225147082168 0.9984357125376667 1.001008284965348 1.0024818277715166 1.004884731363019 1.0092635921970274 1.0099797957582353 1.0254013847427812 1.040817741923078 1.0574914569817833
15 180 -0.0481423710432374 -0.010358836052172487 0.010604448356716938 0.035524863689051694 0.9314792991664397 0.969605537734099 0.9718874803871267 0.9842896602033954 0.9904525083087607 0.9962225147082168 0.9984357125376667 1.001008284965348 1.0024818277715166 1.004884731363019 1.0092635921970274 1.0099797957582353 1.0254013847427812 1.040817741923078 1.0574914569817833
16 192 -0.09887662344274584 -0.035900324620438004 0.04878686199111443 0.22192542370439378 0.7242196894851723 0.7905935979785218 0.8492043805746643 0.9085838349941856 0.9139482879067118 0.9678001253474877 0.9900830668892977 1.0189445218504674 1.038789194751315 1.0620045829194464 1.0796414313477767 1.0983397458232547 1.1260902020604802 1.1460759353429975 1.163126059331711
17 204 -0.09887662344274584 -0.035900324620438004 0.04878686199111443 0.22192542370439378 0.7242196894851723 0.7905935979785218 0.8492043805746643 0.9085838349941856 0.9139482879067118 0.9678001253474877 0.9900830668892977 1.0189445218504674 1.038789194751315 1.0620045829194464 1.0796414313477767 1.0983397458232547 1.1260902020604802 1.1460759353429975 1.163126059331711
18 216 -0.09887662344274584 -0.035900324620438004 0.04878686199111443 0.22192542370439378 0.7242196894851723 0.7905935979785218 0.8492043805746643 0.9085838349941856 0.9139482879067118 0.9678001253474877 0.9900830668892977 1.0189445218504674 1.038789194751315 1.0620045829194464 1.0796414313477767 1.0983397458232547 1.1260902020604802 1.1460759353429975 1.163126059331711
19 228 -0.09887662344274584 -0.035900324620438004 0.04878686199111443 0.22192542370439378 0.7242196894851723 0.7905935979785218 0.8492043805746643 0.9085838349941856 0.9139482879067118 0.9678001253474877 0.9900830668892977 1.0189445218504674 1.038789194751315 1.0620045829194464 1.0796414313477767 1.0983397458232547 1.1260902020604802 1.1460759353429975 1.163126059331711
20 240 -0.09887662344274584 -0.035900324620438004 0.04878686199111443 0.22192542370439378 0.7242196894851723 0.7905935979785218 0.8492043805746643 0.9085838349941856 0.9139482879067118 0.9678001253474877 0.9900830668892977 1.0189445218504674 1.038789194751315 1.0620045829194464 1.0796414313477767 1.0983397458232547 1.1260902020604802 1.1460759353429975 1.163126059331711
21 252 -0.09887662344274584 -0.035900324620438004 0.04878686199111443 0.22192542370439378 0.7242196894851723 0.7905935979785218 0.8492043805746643 0.9085838349941856 0.9139482879067118 0.9678001253474877 0.9900830668892977 1.0189445218504674 1.038789194751315 1.0620045829194464 1.0796414313477767 1.0983397458232547 1.1260902020604802 1.1460759353429975 1.163126059331711
22 264 -0.09887662344274584 -0.035900324620438004 0.04878686199111443 0.22192542370439378 0.7242196894851723 0.7905935979785218 0.8492043805746643 0.9085838349941856 0.9139482879067118 0.9678001253474877 0.9900830668892977 1.0189445218504674 1.038789194751315 1.0620045829194464 1.0796414313477767 1.0983397458232547 1.1260902020604802 1.1460759353429975 1.163126059331711
23 276 -0.09887662344274584 -0.035900324620438004 0.04878686199111443 0.22192542370439378 0.7242196894851723 0.7905935979785218 0.8492043805746643 0.9085838349941856 0.9139482879067118 0.9678001253474877 0.9900830668892977 1.0189445218504674 1.038789194751315 1.0620045829194464 1.0796414313477767 1.0983397458232547 1.1260902020604802 1.1460759353429975 1.163126059331711
24 288 -0.09887662344274584 -0.035900324620438004 0.04878686199111443 0.22192542370439378 0.7242196894851723 0.7905935979785218 0.8492043805746643 0.9085838349941856 0.9139482879067118 0.9678001253474877 0.9900830668892977 1.0189445218504674 1.038789194751315 1.0620045829194464 1.0796414313477767 1.0983397458232547 1.1260902020604802 1.1460759353429975 1.163126059331711
25 300 -0.09887662344274584 -0.035900324620438004 0.04878686199111443 0.22192542370439378 0.7242196894851723 0.7905935979785218 0.8492043805746643 0.9085838349941856 0.9139482879067118 0.9678001253474877 0.9900830668892977 1.0189445218504674 1.038789194751315 1.0620045829194464 1.0796414313477767 1.0983397458232547 1.1260902020604802 1.1460759353429975 1.163126059331711
