% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, further objective values of best", seed=101391, Wed Sep  2 02:26:48 2020, <python>{}</python>
1 12 0.9695066289125169 1.0000466677555726 14346.469871041932 1.4346469871041932e+04 2375174.578102905 5050209.47346592   
2 24 0.960165784020981 1.1483718053680072 9395.39161166331 9.3953916116633100e+03 423024.60754385765 3444664.3055922207   
3 36 0.9460662283835729 1.1844766635830395 9395.39161166331 1.0966930926637213e+04 140842.49982472332 642724.1249269501   
4 48 0.9236164733419586 1.2207688686094444 645.38885167998 6.4538885167998001e+02 117872.9134972419 4350371.304455763   
5 60 0.903827985393323 1.2580495622297359 645.38885167998 3.9409347693536247e+03 390288.17187305685 5467952.400032984   
6 72 0.8978652252469252 1.3067174750458883 645.38885167998 4.2072931015730246e+03 416937.45702091476 2522845.9466613405   
7 84 0.8859985460607785 1.343945798976961 645.38885167998 7.9432169235089386e+03 728607.2919606073 2089300.7559384115   
8 96 0.8506758117722241 1.4065797366538728 645.38885167998 1.1008683441418493e+03 298967.668325565 1726201.6660088473   
9 108 0.8481506625101596 1.4463563196988747 645.38885167998 3.1449586753675583e+04 261436.11946520148 1097603.6786196574   
10 120 0.8836215689936109 1.5327598588272255 645.38885167998 1.1735375437973305e+03 444261.0712294479 1126357.5999099398   
11 132 0.8962076047828259 1.6227887090850759 76.98459439954998 7.6984594399549977e+01 68244.95918074627 1103759.0823097597   
12 144 0.9202743052083238 1.6675203484114507 76.98459439954998 1.5451069089888106e+04 434317.0964077188 2381483.1082141222   
13 156 0.8758740692455403 1.7641965109978124 43.442906601921734 4.3442906601921734e+01 33504.81792537423 961396.9380034795   
14 168 0.8810449928600822 1.7897506595753667 43.442906601921734 1.8315101482479197e+03 227980.3646888352 1661164.4379458567   
15 180 0.8608037720284356 1.8524309041299236 43.442906601921734 1.9336123423060271e+04 273080.62870107073 2086570.0956986658   
16 192 0.8339374091145245 1.9009930316520458 43.442906601921734 3.7041041222398608e+03 207928.3439363773 814276.1152791639   
17 204 0.8015471944280096 1.9617759140782274 43.442906601921734 1.3715520079927299e+04 314987.5774634142 989928.6600398729   
18 216 0.7989873823627943 2.0747379798023977 43.442906601921734 7.0182130528540483e+02 151316.6179265577 727823.0353058636   
19 228 0.8437713751260479 2.117275439411418 43.442906601921734 9.6383892322896145e+01 78016.97809783173 2892753.81702276   
20 240 0.8656245222618365 2.1907195167620075 43.442906601921734 1.6232409256541322e+02 35713.14546434451 826925.0260395644   
21 252 0.8941645547972416 2.2759727321648744 43.442906601921734 1.2989274249473119e+04 258148.6644427335 1824664.237564597   
22 264 0.9321251788393917 2.4028979848629684 43.442906601921734 7.6175209918869189e+02 127408.31069383671 670956.7332000947   
23 276 0.9531141417277571 2.508253656218517 43.442906601921734 9.8869115557278528e+03 172034.9343528569 391071.7975368397   
24 288 0.9698186327344981 2.5834626578925133 43.442906601921734 1.3210462168369331e+03 286208.06828048854 717566.0401130863   
25 300 0.9500754785719094 2.681805872815179 43.442906601921734 1.1025565509707446e+03 183221.8361180807 2217882.2358925003   
26 312 0.9813087741370052 2.6963452612347494 43.442906601921734 1.1519525289280302e+03 236202.2007559506 1346391.5742067925   
27 324 1.0192722160514893 2.7805295755796604 43.442906601921734 5.0047721824496994e+03 326047.705462115 982459.0441418111   
28 336 0.9830413259328865 2.8542791055977874 43.442906601921734 8.2098029248855767e+02 200077.3519336387 898999.6537542585   
29 348 0.9328362231643241 2.9330566590181193 43.442906601921734 7.4729956146135073e+03 231276.74406981384 2450465.7210568306   
30 360 0.8940133974590438 3.0725821666481004 43.442906601921734 7.0404681612972427e+03 102824.96960074366 360260.9791110762   
31 372 0.8414022923781288 3.057996908265288 43.442906601921734 3.8564351037601170e+02 106822.61873085049 846259.9495321536   
32 384 0.8049907371946207 3.128186205964464 43.442906601921734 8.5204700497947925e+01 84090.27242867586 679041.7744455829   
33 396 0.7705562857456055 3.1328476692741036 43.442906601921734 8.7675950826633161e+03 125599.82785214289 1823651.4764815082   
34 408 0.7459375340349744 3.3294891207585433 43.442906601921734 1.1714411992243265e+03 31780.81686642882 405494.23658002773   
35 420 0.7232600128317815 3.3781960486289986 43.442906601921734 7.3720340236387614e+01 63029.62862129462 907953.0656424367   
36 432 0.725185864187032 3.493211593055242 43.442906601921734 2.4666862814931355e+03 92993.46658676065 487568.77645846654   
37 444 0.7214067563825881 3.6003351698269777 43.442906601921734 7.2992743747138161e+02 71139.05115835034 376245.0407173011   
38 456 0.7317133823188932 3.6690757075472242 43.442906601921734 8.1637912080275626e+01 56695.661121772966 403704.00281924446   
39 468 0.7437413654566651 3.84557917145913 43.442906601921734 2.2813080073868645e+02 10967.963028228132 199325.67877592152   
40 480 0.766882437211355 3.9298279873137645 43.442906601921734 2.9653825041747427e+02 8116.142998095526 229687.16532272662   
41 492 0.777214370753242 3.9806230785780565 43.442906601921734 3.4148949473800899e+03 71267.0551874716 226506.59293852717   
42 504 0.7548630685670222 3.9908977450547947 43.442906601921734 1.2179164403195287e+02 23099.494748985817 545552.4021309834   
43 516 0.7200449559136098 3.9971250610965203 43.442906601921734 1.6042377391204357e+03 83706.2852874924 679672.3897204105   
44 528 0.6939763413398364 4.183299719320874 43.442906601921734 2.8798221091868209e+02 71504.51228231857 261777.41639456694   
45 540 0.6611322723140084 4.2493069473115135 43.442906601921734 6.7152350658102944e+02 69021.19954098502 447642.7013543509   
46 552 0.6282159341897516 4.45579795072577 43.442906601921734 1.2163612477614603e+02 57839.6612470724 519011.91121649183   
47 564 0.6083013739402146 4.547517804716719 43.442906601921734 1.1913808907142652e+02 44556.32210425579 271693.5020966095   
48 576 0.5960731450207832 4.680049642153906 43.442906601921734 7.8187774805373053e+01 28990.011938425127 164797.32546532975   
49 588 0.5841950809608845 4.711371748682108 43.442906601921734 1.2765537103213997e+02 17485.44798087978 99808.22644542673   
50 600 0.5864956047219044 4.855378864063108 43.442906601921734 1.3553307680837938e+03 18490.852288415343 182463.33409837453   
51 612 0.5931093187678415 5.042384090870114 43.442906601921734 9.0418264603105217e+02 26564.68624616202 130925.71004529655   
52 624 0.5866883411000466 5.353154715723037 43.442906601921734 1.4747532805991614e+02 12710.986338360417 139322.84677933474   
53 636 0.6111439222104941 5.459729809527646 43.442906601921734 1.5340510723626537e+02 13504.005020796463 80038.81597787763   
54 648 0.6486664092233045 5.783538930790598 43.442906601921734 1.4976538729257572e+02 24064.87618988589 108231.2928570642   
55 660 0.6984953790669856 6.031610194987524 43.442906601921734 1.5708145643576870e+02 53290.49761741016 91007.95217425658   
56 672 0.7479855181371123 6.235675307979752 43.442906601921734 5.7066554087978093e+03 24507.388429540475 163371.67645185793   
57 684 0.7759867386560991 6.5929343653679195 43.442906601921734 7.9535686220429500e+02 58187.68288016246 173663.12689688738   
58 696 0.7967204123774939 6.872959071207912 43.442906601921734 6.1921769775153939e+02 36794.10818678493 87296.57294356608   
59 708 0.7797642095542701 7.131657114091011 43.442906601921734 3.6487991528746420e+02 10165.476754416448 87645.58705457706   
60 720 0.7515798482422132 7.181076695497502 43.442906601921734 9.2185731945851512e+02 37839.87280272208 292525.66812778136   
61 732 0.7147716738604174 7.383323608516845 43.442906601921734 1.5384389601524660e+02 8914.431233268275 117948.34185555554   
62 744 0.7085265737696523 7.615686969455862 43.442906601921734 1.4784804868567184e+02 35017.52676206283 183985.9731867839   
63 756 0.717148811264148 7.843729140980127 43.442906601921734 2.5495816266831486e+02 5901.3593126465685 131691.8204099302   
64 768 0.7536036596902072 8.0728710885177 43.442906601921734 9.1460107432363839e+02 23783.535169411116 92271.79300211556   
65 780 0.8360564180234191 8.219733663437678 43.442906601921734 3.4696235068533456e+03 30401.949470114345 304842.1564183733   
66 792 0.9005417667803272 9.03381216592833 43.442906601921734 1.3199812009305235e+03 29072.810354731802 228452.45681497973   
67 804 0.8968943658863078 9.416635575485897 43.442906601921734 2.1419123132373252e+03 35247.62947376785 105622.8966819841   
68 816 0.8942842713044868 9.73512357909459 43.442906601921734 2.7049121115099734e+02 26519.629590650948 89653.64948708744   
69 828 0.8545127778865813 9.98105425809983 43.442906601921734 3.1277982052200224e+02 10027.437962936558 90350.04626195102   
70 840 0.82359234585332 10.1546419185049 43.442906601921734 8.7170253638573149e+02 19840.58036469336 59222.17462868999   
71 852 0.7790370025856618 10.178991452668189 43.442906601921734 1.5686967108682194e+02 26944.952480700715 145417.3347676978   
72 864 0.7708352689714211 10.190737354391192 43.442906601921734 1.4329562462517399e+02 13468.896861018979 60503.4108558218   
73 876 0.7507433738256224 10.551228432430914 43.442906601921734 3.0598681218432614e+02 23545.48358706574 191339.99517602433   
74 888 0.7443766758681073 10.978331559294155 43.442906601921734 1.4145039323447321e+02 13443.838608019743 46365.68982186915   
75 900 0.740130647025816 11.473161812110844 43.442906601921734 1.4011618903171654e+02 4181.764960968028 93476.82053499632   
76 912 0.7486159236026891 11.670045431144164 43.442906601921734 2.8201064611579091e+02 13818.735656253813 72328.84000928137   
77 924 0.7406539541655096 11.740049748484122 43.442906601921734 1.2552300959536238e+02 8089.218378864363 112640.05571504694   
78 936 0.7145357254480351 12.150636426837103 43.442906601921734 1.4778683446496484e+02 5193.35730943008 78955.4478053106   
79 948 0.6836599592126114 12.545227539271353 43.442906601921734 7.1796552709379557e+02 4858.194780313771 48956.64665804462   
80 960 0.6217586532376477 12.985802571850694 43.442906601921734 1.1628356991291364e+03 11850.009422332841 27104.432697515538   
