% # columns="iteration, evaluation, void, void, void, xmean", seed=101391, Wed Sep  2 02:26:48 2020, <python>{}</python> # scaling_of_variables: 1, typical_x: 0
1 12 0 0 0 0.20852898997956704 0.25337465184370034 1.7942092643503793 1.6831970726987913 1.0063886923531036 1.4332623351424172 1.3610673544975989 1.1825429829623193 0.7088586328735317 0.9761003319275098 -0.31987114829097996 -0.054356367043070675 0.9739972516903769 0.7281866100845494 0.2811008839570416
2 24 0 0 0 -0.06444887752929646 0.41482620443245205 1.6478281191450148 1.7449978725015598 1.5978762717355997 1.9775318243015798 1.2552990389636307 -0.1681108530002111 1.0715016478882204 1.8361101545911127 -0.2850470873211545 -0.26011109042758745 0.547731159690589 0.2322399038144492 0.4224335978078563
3 36 0 0 0 0.041353899648928286 1.3923533194463302 2.0773583771287267 1.3605702875713712 2.0495816509091154 1.717870881270422 0.8077521281212338 -0.6066458162164048 0.9420473350635176 1.8374695314353449 -0.03422275078037312 -0.25110397753497227 -0.16709180848574745 0.13406364483710823 0.7528178411256001
4 48 0 0 0 -0.027127307983147428 0.5180920213310148 1.869690716027301 1.126625112687602 3.0096912063575765 1.9516356616235881 0.8533480168463905 -0.13849331568223477 1.1908364124704138 1.769611647476412 -0.32539764891346623 0.519290680318291 -0.38359132563519804 -0.028687678631373642 1.171107756127882
5 60 0 0 0 -0.06980296315423919 1.0612225063054952 1.5735278610832613 1.3240529481021714 3.4255706677339375 1.1074059809625683 0.4277870163831541 0.39289114692722205 1.1739496346903395 1.279277406048691 -0.3507668927970615 1.407712653882275 -0.5015249461414083 0.1584342681241041 1.3034113775826128
6 72 0 0 0 -0.020718312041775752 0.6875449445959774 1.2296525532396212 1.258366277270473 3.325445293584196 1.113381921159939 0.26946191901183547 0.6247036754074288 1.7686276222676784 0.5581763316668364 -0.06017593956718703 1.1964016603487995 -1.5939421448211188 0.3814740633356251 0.9028251222201787
7 84 0 0 0 -0.07508522874381002 0.9222874794280312 1.2655166683025885 1.560561584981976 3.5893296582342553 0.4820710359500979 0.1095677265867546 0.8480622475287981 1.6713038685446795 0.17774701140978733 0.36959164713067594 1.433904630169706 -1.3957591135109109 -0.3736457822542793 0.9637351122237161
8 96 0 0 0 0.12458663476488474 1.175319134987548 1.5247150334222532 1.2671891410731668 3.4313386324194184 0.5251947422649981 0.33338830823818283 0.9395345738202053 1.8686629401279178 -0.31810141876152653 -0.2811609715889207 1.3731413601000235 -1.6337558552484497 -0.2739816394181014 0.6602631600294442
9 108 0 0 0 0.12076188560328319 1.1049270102891597 1.8625077353091468 1.9414328932727392 4.298760038214448 0.032871868384191816 0.5952399294522924 1.4919754981204683 1.4401406836338746 -0.33826234488630763 -0.02660167324209728 1.7695847281490102 -1.6114108254432375 0.5191890474915848 1.703691025119348
10 120 0 0 0 -0.014233834763323933 1.0353117151232027 2.590939693112212 1.7490070990619058 3.722236528594919 -0.5919427386285765 0.7039826482188614 2.2998480552333107 1.2118193484546687 -1.1232707920523395 0.08863643080647089 1.7259289829692666 -1.2464017934295946 0.4633795744220872 2.466052700629433
11 132 0 0 0 0.0008143575614314967 0.9744070781918808 2.2229663857079567 1.6193944224243189 3.7273758358614244 -0.26225027959869107 0.8288431331223024 2.8207486726791027 1.1844126013734697 -1.1165325486987019 0.7932058332264234 1.8286258645422595 -1.4862386598055903 0.5079755824627438 2.9498890860623064
12 144 0 0 0 0.0864111112980931 0.8922576850202063 1.9258901540071067 2.8073338646556043 3.7911436927567186 -0.8641565563539498 1.1286582653304618 2.994613496373287 0.2232377407119801 -1.6252797072480185 0.7342209201017458 1.4281421194239712 -1.3010847315592762 1.2178287374521837 2.1158548370432637
13 156 0 0 0 0.0044227329580937 0.9690637602539464 2.3269922305626554 2.6189309254680295 3.2586328097464587 -1.2656591234410286 1.1823164689333059 2.2799312760127095 0.7069582118811569 -0.8794614293388193 1.2650596104957637 1.846049521727486 -1.2486707243120814 0.3429260730770676 1.8939732152103186
14 168 0 0 0 -0.18541321989485743 1.0696383445244093 3.137253145643828 2.6246198625005865 3.234551727799137 -1.598509606896807 1.266911815213336 2.6936297098570936 0.049233535924967486 -0.5650395027896432 1.5228073512490996 1.337473097924016 -1.6180048183043187 1.0807646791372647 2.9870119421779027
15 180 0 0 0 0.014208834663940129 0.8683821405622327 2.662267921438503 2.524351443415162 4.238660185396196 -1.6844707419961253 1.1971870086185374 1.066752015830049 0.4321672719529263 -0.28602140069679505 1.453592688838453 1.3459156079336043 -1.8220870188114497 1.4503736491272723 2.65140646687791
16 192 0 0 0 -0.0009617164561318003 1.2624522853615998 2.7153293659097066 2.5744266822434665 5.073021154103853 -1.3358079506982705 1.0585923587500488 1.3723350126299603 0.35594624535553177 -1.0820026658897948 1.152505631164048 1.098995491097058 -2.409993151489373 1.529721804493104 2.775995159192649
