% # columns="iteration, evaluation, sigma, void, void,  stds==sigma*sqrt(diag(C))", seed=101391, Wed Sep  2 02:26:48 2020, <python>{}</python>
1 12 0.9695066289125169 0 0 0.9556807706524 0.9744580717850131 0.9774781983164659 0.9728288844454035 0.9491831754707365 0.9763703800395664 0.9545678878315005 0.9597162407637718 0.9642183691471946 0.9658598645413606 0.9820133980748447 0.9787164565547143 0.9602622014673221 0.971831238651495 0.9851070908554822
2 24 0.960165784020981 0 0 0.9413146489146288 0.9620450169552088 0.964203884727315 0.9628705748827964 0.9555799724405395 0.9737750388997412 0.9445571293593946 0.9737417934510363 0.9493268906984776 0.9513057998791642 0.971794898884819 0.9647525137868571 0.9374973502210362 0.9564855007131221 0.9704590967099052
3 36 0.9460662283835729 0 0 0.9245242748597368 0.9590844107504631 0.9586573229927101 0.9557690710491631 0.9470803486832531 0.9459992409031215 0.9258721693562034 0.9571570241288012 0.9367588376536371 0.9555456922224888 0.9368869510668905 0.9372380911170018 0.9290631755034664 0.9438880714162825 0.9577464152486351
4 48 0.9236164733419586 0 0 0.8835582493340233 0.9287452224472118 0.9328739924339566 0.9368617068987664 0.9565832235286433 0.9101653229097579 0.9078522093887857 0.9307271404648052 0.9118738288796834 0.9291385559806417 0.9046688609380684 0.9269375360326463 0.911607940400859 0.9253672543615632 0.9334330414135444
5 60 0.903827985393323 0 0 0.8305590407857356 0.90875750752505 0.9091534377113628 0.9155138165914803 0.9495894256126167 0.9050194018046412 0.8815782719479885 0.9067248973072988 0.8882872591642684 0.9119284946279467 0.8751901166857334 0.9137431718263254 0.8930137885520796 0.9011261084652747 0.9007533592796813
6 72 0.8978652252469252 0 0 0.8046923728324452 0.8980059803769102 0.9046914943095907 0.9060648188104831 0.9550580230381265 0.898489543263049 0.8772201622911292 0.8882357293505291 0.8895472574409728 0.9151727575062536 0.8584640842876654 0.9056693969935473 0.9063250076356836 0.8875129711527457 0.9029563750581343
7 84 0.8859985460607785 0 0 0.7703349568017016 0.8789062370023817 0.8896729915213761 0.8923300195900742 0.9559615746185 0.896745587255223 0.8489574851993705 0.8815253121381235 0.8722300555928845 0.9077755161689846 0.840657638297799 0.9005023263072408 0.9024603252084916 0.8765339953416496 0.8900144012626625
8 96 0.8506758117722241 0 0 0.7252565178753858 0.8420768340314841 0.852893266127707 0.8533399800537586 0.9029436520146489 0.8598482251215634 0.8077159901073823 0.84164049443851 0.8416972427633439 0.8853952922258226 0.814209735332629 0.847232247748548 0.8715003870230618 0.8510971395708468 0.8577596335123405
9 108 0.8481506625101596 0 0 0.7115345564682873 0.8366682097073859 0.8508011741014474 0.8568657118779389 0.9217363020244743 0.8617590155860134 0.8104823168191865 0.8425519122782634 0.8451493230917494 0.8856531129066564 0.8057378114130365 0.8418376236705409 0.8626762709661134 0.846980006543774 0.8523332980718664
10 120 0.8836215689936109 0 0 0.7253824001893506 0.8585584478888503 0.9004541582481139 0.8770169568722151 0.9657744508843185 0.9180593680491304 0.8285512950391996 0.8997671305262525 0.875722744709392 0.9408581730531682 0.8479891086996392 0.8740706340253429 0.9009237905665495 0.883435874411646 0.895328472617063
